Organism,Compound Name,Chemical Formula,Mol. Wt.,SMILES,Common-Name,Object ID
PPUT160488,CO3,C1O3,60.009,C([O-])(=O)[O-],carbonate,CO3
YARROWIA,CO3,C1O3,60.009,C([O-])(=O)[O-],carbonate,CO3
YEAST,CO3,C1O3,60.009,C([O-])(=O)[O-],carbonate,CO3
ECOLI,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
GCF_000014565,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
GCF_000046845,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
GCF_009937745,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
MED4,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
MTBH37RV,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
PPUT160488,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
YARROWIA,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
YEAST,H2CO3,C1H2O3,62.025,C(O)(=O)O,carbonic acid,H2CO3
ECOLI,CPD-10715,C10H7N4O1F3,256.187,C(#N)C(C#N)NNC1(\C=C/C(/OC(F)(F)F)=C\C=1),carbonyl cyanide p-trifluoromethoxyphenylhydrazone,CPD-10715
GCF_000014565,CARBONYL-SULFIDE,C1O1S1,60.07,C(=O)=S,carbonyl sulfide,CARBONYL-SULFIDE
ECOLI,CPD-7970,C9H5N4Cl1,204.618,C(C(C#N)=NNC1(\C=C(\C=C/C=1)\Cl))#N,carbonylcyanide <i>m</i>-chlorophenylhydrazone,CPD-7970
ECOLI,CPD0-1366,C12H13N1O2S1,235.3,CC2(\OCCSC(/C(NC1(\C=C/C=C\C=1))=O)=2),carboxin,CPD0-1366
ECOLI,CARBOXYMETHOXYLAMINE,C2H4N1O3,90.058,C(ON)C([O-])=O,carboxymethoxylamine,CARBOXYMETHOXYLAMINE
PPUT160488,CPD-9995,C7H19N3O2,177.246,C(CC[NH3+])[NH2+]CCC([NH3+])C([O-])=O,carboxynorspermidine,CPD-9995
ECOLI,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
GCF_000014565,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
GCF_000046845,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
GCF_009937745,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
MED4,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
MTBH37RV,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
PPUT160488,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
YARROWIA,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
YEAST,CPD-18238,C1H1O6P1,139.989,C(=O)([O-])OP([O-])(=O)O,carboxyphosphate,CPD-18238
PPUT160488,CPD-11740,C4H2O7P1,193.029,C(P(C([O-])=O)([O-])=O)C(=O)C(=O)[O-],carboxyphosphinopyruvate,CPD-11740
PPUT160488,CPD-10012,C8H21N3O2,191.273,C([NH3+])CC[NH2+]CCC[C@H]([NH3+])C([O-])=O,carboxyspermidine,CPD-10012
ECOLI,CPD-26593,C11H16N3O3F1,257.264,CCCCCCNC(N1(C(=O)NC(=O)C(/F)=C\1))=O,carmofur,CPD-26593
ECOLI,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
GCF_000014565,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
GCF_000046845,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
GCF_009937745,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
MTBH37RV,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
PPUT160488,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
YARROWIA,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
YEAST,DL-CARNITINE,C7H15N1O3,161.2,C(C(O)CC(=O)[O-])[N+](C)(C)C,carnitine,DL-CARNITINE
ECOLI,CARNOSINE,C9H14N4O3,226.235,C(CC(=O)N[C@@H](CC1(\N=C/N\C=1))C([O-])=O)[NH3+],carnosine,CARNOSINE
ECOLI,CPD0-2306,C8H16N1O5,206.218,C(O)[C@H]2([NH+]1(C[C@H](O)[C@@H](O)[C@@H]1[C@@H](O)[C@H](O)2)),casuarine,CPD0-2306
ECOLI,CATECHOL,C6H6O2,110.112,C1(\C=C/C(/O)=C(\C=1)/O),catechol,CATECHOL
GCF_000014565,CATECHOL,C6H6O2,110.112,C1(\C=C/C(/O)=C(\C=1)/O),catechol,CATECHOL
GCF_000046845,CATECHOL,C6H6O2,110.112,C1(\C=C/C(/O)=C(\C=1)/O),catechol,CATECHOL
GCF_009937745,CATECHOL,C6H6O2,110.112,C1(\C=C/C(/O)=C(\C=1)/O),catechol,CATECHOL
PPUT160488,CATECHOL,C6H6O2,110.112,C1(\C=C/C(/O)=C(\C=1)/O),catechol,CATECHOL
ECOLI,CD+2,Cd1,112.4,[Cd+2],Cd<SUP>2+</SUP>,CD+2
GCF_000046845,CD+2,Cd1,112.4,[Cd+2],Cd<SUP>2+</SUP>,CD+2
GCF_009937745,CD+2,Cd1,112.4,[Cd+2],Cd<SUP>2+</SUP>,CD+2
MTBH37RV,CD+2,Cd1,112.4,[Cd+2],Cd<SUP>2+</SUP>,CD+2
PPUT160488,CD+2,Cd1,112.4,[Cd+2],Cd<SUP>2+</SUP>,CD+2
YEAST,CD+2,Cd1,112.4,[Cd+2],Cd<SUP>2+</SUP>,CD+2
YEAST,CPD-14080,C14H22N2O8,346.336,C(=O)(O)CN(CC(=O)O)C1(CCCCC(N(CC(=O)O)CC(=O)O)1),CDTA,CPD-14080
ECOLI,CPD0-2610,C15H14N3O4S1Cl1,367.806,C2(S[C@@H]3([C@H](NC([C@H]([NH3+])C1(\C=C/C=C\C=1))=O)C(=O)N(C(\C([O-])=O)=C2/Cl)3)),cefaclor,CPD0-2610
ECOLI,CPD0-2070,C16H17N3O5S1,363.387,CC1(\CS[C@@H]2([C@@H](C(N(C(/C(=O)O)=1)2)=O)NC([C@@H](C3(\C=C/C(/O)=C\C=3))N)=O)),cefadroxil,CPD0-2070
ECOLI,CPD-9227,C16H17N3O4S1,347.388,CC2(\CS[C@@H]3([C@H](NC([C@H]([NH3+])C1(\C=C/C=C\C=1))=O)C(=O)N(C(/C([O-])=O)=2)3)),cephalexin,CPD-9227
ECOLI,CPD-9229,C16H15N2O6S2,395.424,CC(=O)OCC1(\CS[C@@H]2([C@@H](C(N(C(/C(=O)[O-])=1)2)=O)NC(CC3(\S\C=C/C=3))=O)),cephalothin,CPD-9229
ECOLI,CPD0-2068,C16H19N3O4S1,349.404,CC3(\CS[C@@H]2([C@H](NC(=O)[C@H]([NH3+])C1(\C\C=C/C/C=1))C(=O)N2C(/C(=O)[O-])=3)),cephradine,CPD0-2068
ECOLI,CPD-6901,C12H17N1O3,223.271,C/C=C/C/C=C/CCC(=O)[C@@H]1(O[C@@H](C(N)=O)1),cerulenin,CPD-6901
MTBH37RV,CPD-6901,C12H17N1O3,223.271,C/C=C/C/C=C/CCC(=O)[C@@H]1(O[C@@H](C(N)=O)1),cerulenin,CPD-6901
YEAST,CPD-6901,C12H17N1O3,223.271,C/C=C/C/C=C/CCC(=O)[C@@H]1(O[C@@H](C(N)=O)1),cerulenin,CPD-6901
ECOLI,CPD-21342,C20H44N1,298.574,CCCCCCCCCCCCCCCC[N+](C)(C)CC,cetyldimethlethylammonium,CPD-21342
ECOLI,CPD-20888,C21H38N1,304.538,CCCCCCCCCCCCCCCC[N+]1(\C=C/C=C\C=1),cetylpyridinium,CPD-20888
ECOLI,CPD-13595,C19H42N1,284.547,CCCCCCCCCCCCCCCC[N+](C)(C)C,cetyltrimethylammonium,CPD-13595
ECOLI,CPD0-1271,C7H3N1O5,181.104,C(=O)([O-])C1(\NC(/C(=O)[O-])=C/C(=O)\C=1),chelidamate,CPD0-1271
ECOLI,CPD0-1272,C7H2O6,182.089,C(=O)([O-])C1(\OC(/C(=O)[O-])=C/C(=O)\C=1),chelidonate,CPD0-1272
ECOLI,CPD-15189,C24H39O4,391.57,C[C@H](CCC(=O)[O-])[C@H]2(CC[C@H]3([C@@H]4([C@H](O)C[C@@H]1(C[C@H](O)CC[C@@](C)1[C@@H](CC[C@](C)23)4)))),chenodeoxycholate,CPD-15189
ECOLI,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
GCF_000014565,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
GCF_000046845,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
GCF_009937745,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
MED4,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
MTBH37RV,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
PPUT160488,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
YARROWIA,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
YEAST,CPD-13545,C12H26N2O9,342.345,C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H](O1)O[C@H]2([C@H](O)[C@H](C(O)O[C@H](CO)2)[NH3+])),chitobiose,CPD-13545
ECOLI,CPD0-1476,C2H3O2Cl3,165.403,C(O)(O)C(Cl)(Cl)Cl,chloral hydrate,CPD0-1476
ECOLI,CHLORAMPHENICOL,C11H12N2O5Cl2,323.132,C(O)[C@@H](NC(=O)C(Cl)Cl)[C@@H](C1(\C=C/C(/[N+](=O)[O-])=C\C=1))O,chloramphenicol,CHLORAMPHENICOL
PPUT160488,CHLORAMPHENICOL,C11H12N2O5Cl2,323.132,C(O)[C@@H](NC(=O)C(Cl)Cl)[C@@H](C1(\C=C/C(/[N+](=O)[O-])=C\C=1))O,chloramphenicol,CHLORAMPHENICOL
ECOLI,CHLORATE,H1O3Cl1,84.459,Cl(=O)(O)=O,chlorate,CHLORATE
PPUT160488,CPD-22345,C10H7O3Cl1,210.616,CC1(/C2(\C=C/C(/O)=C\C(\OC(C(/Cl)=1)=O)=2)),chlorferone,CPD-22345
ECOLI,CL-,Cl1,35.453,[Cl-],chloride,CL-
GCF_000014565,CL-,Cl1,35.453,[Cl-],chloride,CL-
GCF_000046845,CL-,Cl1,35.453,[Cl-],chloride,CL-
MED4,CL-,Cl1,35.453,[Cl-],chloride,CL-
MTBH37RV,CL-,Cl1,35.453,[Cl-],chloride,CL-
PPUT160488,CL-,Cl1,35.453,[Cl-],chloride,CL-
YARROWIA,CL-,Cl1,35.453,[Cl-],chloride,CL-
YEAST,CL-,Cl1,35.453,[Cl-],chloride,CL-
ECOLI,CHLOROACETALDEHYDE,C2H3O1Cl1,78.498,C(C=O)Cl,chloroacetaldehyde,CHLOROACETALDEHYDE
GCF_000014565,CHLOROACETALDEHYDE,C2H3O1Cl1,78.498,C(C=O)Cl,chloroacetaldehyde,CHLOROACETALDEHYDE
GCF_000046845,CHLOROACETALDEHYDE,C2H3O1Cl1,78.498,C(C=O)Cl,chloroacetaldehyde,CHLOROACETALDEHYDE
ECOLI,CAFFEOYLQUINATE,C16H17O9,353.305,C([O-])(=O)[C@]1(O)(C[C@@H](O)[C@@H](O)[C@@H](C1)OC(=O)/C=C/C2(/C=C(C(/O)=C\C=2)/O)),chlorogenate,CAFFEOYLQUINATE
ECOLI,CPD0-1031,C8N2Cl4,265.913,C(C1(/C(/Cl)=C(C#N)\C(\Cl)=C(C(/Cl)=1)\Cl))#N,chlorothalonil,CPD0-1031
GCF_000014565,CPD-8963,C9H11N1O3P1S1Cl3,350.584,CCOP(OC1(/N=C(C(/Cl)=C\C(\Cl)=1)/Cl))(OCC)=S,chlorpyrifos,CPD-8963
PPUT160488,CPD-8963,C9H11N1O3P1S1Cl3,350.584,CCOP(OC1(/N=C(C(/Cl)=C\C(\Cl)=1)/Cl))(OCC)=S,chlorpyrifos,CPD-8963
GCF_000014565,CPD-23240,C24H39O2,359.571,C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(CCC1(CCCC[C@@](C)1[C@H]2CC[C@](C)34)))))CCC([O-])=O,cholanate,CPD-23240
GCF_000046845,CPD-23240,C24H39O2,359.571,C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(CCC1(CCCC[C@@](C)1[C@H]2CC[C@](C)34)))))CCC([O-])=O,cholanate,CPD-23240
GCF_009937745,CPD-23240,C24H39O2,359.571,C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(CCC1(CCCC[C@@](C)1[C@H]2CC[C@](C)34)))))CCC([O-])=O,cholanate,CPD-23240
GCF_000014565,CPD-323,C27H44O1,384.644,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CCC(=O)\C=1)(C)[C@H]2CC[C@](C)34)))),cholest-4-en-3-one,CPD-323
MTBH37RV,CPD-323,C27H44O1,384.644,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CCC(=O)\C=1)(C)[C@H]2CC[C@](C)34)))),cholest-4-en-3-one,CPD-323
PPUT160488,CPD-323,C27H44O1,384.644,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CCC(=O)\C=1)(C)[C@H]2CC[C@](C)34)))),cholest-4-en-3-one,CPD-323
YARROWIA,CPD-323,C27H44O1,384.644,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CCC(=O)\C=1)(C)[C@H]2CC[C@](C)34)))),cholest-4-en-3-one,CPD-323
GCF_000014565,CPD-13684,C27H44O1,384.644,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34)))),cholest-5-en-3-one,CPD-13684
MTBH37RV,CPD-13684,C27H44O1,384.644,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34)))),cholest-5-en-3-one,CPD-13684
GCF_000014565,CPD-13679,C27H42O1,382.628,CC(C)CCC[C@H]([C@H]2(CC[C@H]3([C@@H]4(CCC1(\[C@](C)(\C=C/C(=O)\C=1)[C@@H](CC[C@](C)23)4)))))C,"cholesta-1,4-dien-3-one",CPD-13679
MTBH37RV,CPD-13679,C27H42O1,382.628,CC(C)CCC[C@H]([C@H]2(CC[C@H]3([C@@H]4(CCC1(\[C@](C)(\C=C/C(=O)\C=1)[C@@H](CC[C@](C)23)4)))))C,"cholesta-1,4-dien-3-one",CPD-13679
GCF_000014565,CHOLESTEROL,C27H46O1,386.66,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))),cholesterol,CHOLESTEROL
MTBH37RV,CHOLESTEROL,C27H46O1,386.66,CC(C)CCCC(C)C3(CCC4(C2(CCC1(CCCCC(C)1C2CCC(C)34)))),cholesterol,CHOLESTEROL
YARROWIA,CHOLESTEROL,C27H46O1,386.66,CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))),cholesterol,CHOLESTEROL
YEAST,CHOLESTEROL,C27H46O1,386.66,CC(C)CCCC(C)C3(CCC4(C2(CCC1(CCCCC(C)1C2CCC(C)34)))),cholesterol,CHOLESTEROL
ECOLI,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
GCF_000014565,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
GCF_000046845,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
GCF_009937745,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
MTBH37RV,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
PPUT160488,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
YARROWIA,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
YEAST,CHOLINE,C5H14N1O1,104.172,C(CO)[N+](C)(C)C,choline,CHOLINE
ECOLI,CPD-543,C5H13N1O4S1,183.222,C[N+](CCOS(=O)(=O)[O-])(C)C,choline sulfate,CPD-543
GCF_009937745,CPD-543,C5H13N1O4S1,183.222,C[N+](CCOS(=O)(=O)[O-])(C)C,choline sulfate,CPD-543
PPUT160488,CPD-543,C5H13N1O4S1,183.222,C[N+](CCOS(=O)(=O)[O-])(C)C,choline sulfate,CPD-543
ECOLI,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
GCF_000014565,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
GCF_000046845,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
GCF_009937745,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
MED4,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
MTBH37RV,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
PPUT160488,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
YARROWIA,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
YEAST,CHORISMATE,C10H8O6,224.17,C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1),chorismate,CHORISMATE
ECOLI,CPD-4422,O4Cr1,115.998,[Cr](=O)([O-])([O-])=O,chromate,CPD-4422
GCF_000014565,CPD-4422,O4Cr1,115.998,[Cr](=O)([O-])([O-])=O,chromate,CPD-4422
GCF_000046845,CPD-4422,O4Cr1,115.998,[Cr](=O)([O-])([O-])=O,chromate,CPD-4422
GCF_009937745,CPD-4422,O4Cr1,115.998,[Cr](=O)([O-])([O-])=O,chromate,CPD-4422
MED4,CPD-4422,O4Cr1,115.998,[Cr](=O)([O-])([O-])=O,chromate,CPD-4422
PPUT160488,CPD-4422,H1O4Cr1,117.005,[Cr](=O)(O)([O-])=[O-],chromate,CPD-4422
YEAST,CPD-16492,C23H39N1O4,393.565,CCCCCCCCCCC(C(\O)=N\C1(/C(/OC)=C\C(\OC)=C/C(/OC)=1))(C)C,CI 976,CPD-16492
ECOLI,CINNAMALDEHYDE,C9H8O1,132.162,C(/C=C/C1(\C=C/C=C\C=1))=O,cinnamaldehyde,CINNAMALDEHYDE
GCF_000014565,CPD-674,C9H7O2,147.153,C(=O)([O-])/C=C/C1(\C=C/C=C\C=1),cinnamate,CPD-674
GCF_009937745,CPD-674,C9H7O2,147.153,C(=O)([O-])/C=C/C1(\C=C/C=C\C=1),cinnamate,CPD-674
PPUT160488,CPD-674,C9H7O2,147.153,C(=O)([O-])/C=C/C1(\C=C/C=C\C=1),cinnamate,CPD-674
YEAST,CPD-674,C9H7O2,147.153,C(=O)([O-])/C=C/C1(\C=C/C=C\C=1),cinnamate,CPD-674
ECOLI,CPD-12843,C17H18N3O3F1,331.346,C4([NH2+]CCN(C3(/C=C2(C(/C(=O)C(/C([O-])=O)=C\N(C1(CC1))2)=C\C(\F)=3)))C4),ciprofloxacin,CPD-12843
MTBH37RV,CPD-12843,C17H18N3O3F1,331.346,C4([NH2+]CCN(C3(/C=C2(C(/C(=O)C(/C([O-])=O)=C\N(C1(CC1))2)=C\C(\F)=3)))C4),ciprofloxacin,CPD-12843
GCF_000014565,CIS-CIS-MUCONATE,C6H4O4,140.095,C(\C=C/C([O-])=O)=C\C([O-])=O,"cis,cis-muconate",CIS-CIS-MUCONATE
GCF_000046845,CIS-CIS-MUCONATE,C6H4O4,140.095,C(\C=C/C([O-])=O)=C\C([O-])=O,"cis,cis-muconate",CIS-CIS-MUCONATE
PPUT160488,CIS-CIS-MUCONATE,C6H4O4,140.095,C([O-])(=O)/C=C/C=C/C([O-])=O,"cis,cis-muconate",CIS-CIS-MUCONATE
ECOLI,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
GCF_000046845,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
GCF_009937745,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
MED4,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
MTBH37RV,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
PPUT160488,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
YARROWIA,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
YEAST,CPD-1136,C7H5O6,185.113,CC(\C([O-])=O)=C(CC([O-])=O)\C([O-])=O,<i>cis</i>-2-methylaconitate,CPD-1136
GCF_000014565,CIS-3-PHENYLCYCLOHEXA-35-DIENE-12-DIOL,C12H12O2,188.226,C2(\C=C/C(/C1(/[C@@H](O)[C@@H](O)\C=C/C=1))=C\C=2),"cis-3-phenylcyclohexa-3,5-diene-1,2-diol",CIS-3-PHENYLCYCLOHEXA-35-DIENE-12-DIOL
PPUT160488,CIS-4-HYDROXY-D-PROLINE,C5H9N1O3,131.131,C1([NH2+][C@@H](C(=O)[O-])C[C@@H](O)1),<i>cis</i>-4-hydroxy-D-proline,CIS-4-HYDROXY-D-PROLINE
ECOLI,CPD0-2094,C8H11N5O1,193.208,CC1(/N=C2(C(/NC(C)1)=N\C(/N)=N/C(=O)2)),"<i>cis</i>-6,7-dihydro-6-7-dimethylpterin",CPD0-2094
ECOLI,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
GCF_000014565,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
GCF_000046845,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
GCF_009937745,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
MED4,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
MTBH37RV,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
PPUT160488,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
YARROWIA,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
YEAST,CIS-ACONITATE,C6H3O6,171.086,C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-],<i>cis</i>-aconitate,CIS-ACONITATE
ECOLI,CPD-7417,C15H17O8,325.294,C([C@H]2(O[C@@H](OC1(\C=C/C=C\C(\C=C/C(=O)[O-])=1))[C@@H]([C@H]([C@@H]2O)O)O))O,<i>cis</i>-&beta;-D-glucosyl-2-hydroxycinnamate,CPD-7417
PPUT160488,CPD-7417,C15H17O8,325.294,C([C@H]2(O[C@@H](OC1(\C=C/C=C\C(\C=C/C(=O)[O-])=1))[C@@H]([C@H]([C@@H]2O)O)O))O,<i>cis</i>-coumarinic acid-&beta;-<i>D</i>-glucoside,CPD-7417
YARROWIA,CPD-7417,C15H17O8,325.294,C([C@H]2(O[C@@H](OC1(\C=C/C=C\C(\C=C/C(=O)[O-])=1))[C@@H]([C@H]([C@@H]2O)O)O))O,<i>cis</i>-coumarinic acid-&beta;-<i>D</i>-glucoside,CPD-7417
ECOLI,CPD0-1440,C8H12N1O4,186.187,C1(CC(C(=O)[O-])CC(C(=O)[O-])([NH3+])C1),cis-cycloglutamate,CPD0-1440
